pid,uptake_year,mc,uptake_group
100037960,36,3,2
100037961,39,3,2
100038020,44,3,2
100038025,39,3,2
100038037,35,3,2
100038118,40,3,2
100038130,38,3,2
100038189,40,3,2
100038238,43,3,2
100038242,40,3,2
100038253,30,3,2
100038341,26,3,2
100038416,32,3,2
100038417,35,3,2
100038433,40,3,2
100038497,31,3,2
100038628,33,3,2
100038690,31,3,2
100038854,28,3,2
100038882,38,3,2
100038984,37,3,2
100039013,33,3,2
100039019,43,3,2
100039041,27,3,2
100039092,41,3,2
100039267,32,3,2
100039294,43,3,2
100039523,30,3,2
100039625,35,3,2
100039627,37,3,2
100039748,42,3,2
100039749,31,3,2
100039754,39,3,2
100039758,37,3,2
100039880,33,3,2
100039882,44,3,2
100039943,27,3,2
100039995,40,3,2
100040069,36,3,2
100040134,33,3,2
100040161,37,3,2
100040198,40,3,2
100040234,29,3,2
100040240,39,3,2
100040283,40,3,2
100040327,41,3,2
100040596,38,3,2
100040614,38,3,2
100040620,40,3,2
100040629,36,3,2
100040643,25,3,2
100040647,33,3,2
100040679,32,3,2
100040754,44,3,2
100040836,38,3,2
100040838,32,3,2
100040839,33,3,2
100040930,28,3,2
100040932,31,3,2
100040943,43,3,2
100040969,41,3,2
100041218,29,3,2
100041251,38,3,2
100041328,41,3,2
100041387,44,3,2
100041402,40,3,2
100041416,36,3,2
100041476,28,3,2
100041531,42,3,2
100041678,38,3,2
100041753,38,3,2
100041861,27,3,2
100041893,32,3,2
100041931,40,3,2
100042050,31,3,2
100042147,33,3,2
100042277,40,3,2
100042284,35,3,2
100042286,30,3,2
100042295,40,3,2
100042307,26,3,2
100042310,36,3,2
100042338,37,3,2
100042413,27,3,2
100042516,33,3,2
100042718,43,3,2
100042757,38,3,2
100042799,43,3,2
100042860,38,3,2
100042995,41,3,2
100043020,32,3,2
100043179,25,3,2
100043191,36,3,2
100043196,43,3,2
100043235,44,3,2
100043521,40,3,2
100043617,27,3,2
100043713,39,3,2
100043742,43,3,2
100043823,37,3,2
100043848,33,3,2
100043911,27,3,2
100043973,41,3,2
100043981,39,3,2
100044138,41,3,2
100044169,40,3,2
100044301,39,3,2
100044308,34,3,2
100044327,33,3,2
100044387,29,3,2
100044400,40,3,2
100044403,42,3,2
100044491,27,3,2
100044521,44,3,2
100044580,32,3,2
100044645,41,3,2
100044653,40,3,2
100044683,33,3,2
100044744,39,3,2
100044750,36,3,2
100044785,33,3,2
100044816,43,3,2
100044839,42,3,2
100044841,42,3,2
100045032,35,3,2
100045076,44,3,2
100045138,43,3,2
100045153,28,3,2
100045185,26,3,2
100045217,29,3,2
100045257,43,3,2
100045384,32,3,2
100045480,35,3,2
100045509,28,3,2
100045524,42,3,2
100045592,43,3,2
100045620,40,3,2
100045630,43,3,2
100045642,29,3,2
100045773,42,3,2
100045893,44,3,2
100045923,35,3,2
100046028,28,3,2
100046103,36,3,2
100046152,36,3,2
100046180,27,3,2
100046181,32,3,2
100046498,38,3,2
100046531,37,3,2
100046626,34,3,2
100046679,40,3,2
100046722,44,3,2
100046723,32,3,2
100046894,44,3,2
100047395,39,3,2
100047409,33,3,2
100047458,28,3,2
100047562,33,3,2
100047692,34,3,2
100047751,34,3,2
100047760,33,3,2
100047778,32,3,2
100047875,36,3,2
100047975,29,3,2
100048009,39,3,2
100048043,34,3,2
100048131,28,3,2
100048453,35,3,2
100048490,43,3,2
100048522,38,3,2
100048551,37,3,2
100048556,38,3,2
100048612,33,3,2
100048625,32,3,2
100048647,37,3,2
100048673,27,3,2
100048682,36,3,2
100048697,38,3,2
100048706,30,3,2
100048713,26,3,2
100048834,31,3,2
100048843,34,3,2
100048866,43,3,2
100048879,31,3,2
100048898,29,3,2
100048919,37,3,2
100049031,44,3,2
100049042,43,3,2
100049089,31,3,2
100049313,27,3,2
100049346,40,3,2
100049389,39,3,2
100049637,41,3,2
100049669,30,3,2
100049705,32,3,2
100049756,41,3,2
100049795,27,3,2
100049808,43,3,2
100049898,29,3,2
100049922,41,3,2
100049955,42,3,2
100049964,43,3,2
100050050,30,3,2
100050247,42,3,2
100050279,39,3,2
100050284,33,3,2
100050370,44,3,2
100050389,34,3,2
100050451,42,3,2
100050465,38,3,2
100050467,35,3,2
100050569,37,3,2
100050574,31,3,2
100050665,34,3,2
100050667,36,3,2
100050670,31,3,2
100050676,33,3,2
100050725,33,3,2
100050826,36,3,2
100050889,40,3,2
100050995,44,3,2
100051106,30,3,2
100051147,31,3,2
100051170,29,3,2
100051173,32,3,2
100051226,41,3,2
100051298,36,3,2
100051335,34,3,2
100051395,32,3,2
100051401,28,3,2
100051479,38,3,2
100051566,40,3,2
100051659,41,3,2
100051837,44,3,2
100051874,31,3,2
100051979,40,3,2
100052007,40,3,2
100052139,40,3,2
100052161,27,3,2
100052183,37,3,2
100052240,39,3,2
100052263,30,3,2
100052281,41,3,2
100052325,29,3,2
100052344,42,3,2
100052491,27,3,2
100052602,42,3,2
100052674,30,3,2
100052719,38,3,2
100052902,33,3,2
100052915,34,3,2
100052961,35,3,2
100052994,44,3,2
100053033,41,3,2
100053161,43,3,2
100053230,37,3,2
100053288,40,3,2
100053384,31,3,2
100053429,42,3,2
100053446,39,3,2
100053475,26,3,2
100053510,32,3,2
100053628,43,3,2
100053671,37,3,2
100053695,44,3,2
100053731,26,3,2
100053771,41,3,2
100053896,30,3,2
100053926,27,3,2
100053930,41,3,2
100054020,34,3,2
100054022,30,3,2
100054029,37,3,2
100054051,31,3,2
100054052,34,3,2
100054090,30,3,2
100054177,39,3,2
100054185,26,3,2
100054192,39,3,2
100054212,32,3,2
100054243,29,3,2
100054287,43,3,2
100054311,44,3,2
100054318,42,3,2
100054343,29,3,2
100054346,36,3,2
100054402,30,3,2
100054504,43,3,2
100054549,34,3,2
100054597,32,3,2
100054600,32,3,2
100054699,36,3,2
100054734,36,3,2
100054827,36,3,2
100054835,39,3,2
100054854,39,3,2
100054882,31,3,2
100054886,30,3,2
100055013,41,3,2
100055014,34,3,2
100055319,37,3,2
100055459,38,3,2
100055480,43,3,2
100055495,35,3,2
100055560,41,3,2
100055566,31,3,2
100055587,31,3,2
100055592,29,3,2
100055596,44,3,2
100055658,31,3,2
100055687,44,3,2
100055689,31,3,2
100055785,25,3,2
100055894,35,3,2
100055937,29,3,2
100056021,34,3,2
100056055,36,3,2
100056130,41,3,2
100056171,34,3,2
100056203,37,3,2
100056225,37,3,2
100056232,38,3,2
100056392,35,3,2
100056395,27,3,2
100056431,34,3,2
100056438,37,3,2
100056449,34,3,2
100056470,35,3,2
100056481,31,3,2
100056514,29,3,2
100056558,32,3,2
100056651,42,3,2
100056698,26,3,2
100056719,33,3,2
100056768,29,3,2
100056776,37,3,2
100056799,44,3,2
100056828,32,3,2
100056841,30,3,2
100056925,27,3,2
100056938,26,3,2
100056954,39,3,2
100056960,44,3,2
100056983,30,3,2
100056991,30,3,2
100057021,41,3,2
100057059,27,3,2
100057066,31,3,2
100057128,34,3,2
100057163,32,3,2
100057191,25,3,2
100057263,34,3,2
100057326,26,3,2
100057346,25,3,2
100057426,30,3,2
100057428,37,3,2
100057429,26,3,2
100057493,42,3,2
100057568,42,3,2
100057585,27,3,2
100057711,42,3,2
100057746,30,3,2
100057793,36,3,2
100057816,32,3,2
100057818,25,3,2
100057840,34,3,2
100057888,39,3,2
100057901,37,3,2
100057927,31,3,2
100057977,28,3,2
100057997,32,3,2
100058020,35,3,2
100058033,26,3,2
100058041,30,3,2
100058051,43,3,2
100058064,36,3,2
100058080,36,3,2
100058098,30,3,2
100058171,31,3,2
100058266,35,3,2
100058299,26,3,2
100058368,27,3,2
100058371,44,3,2
100058392,34,3,2
100058400,25,3,2
100058421,32,3,2
100058504,26,3,2
100058531,29,3,2
100058544,35,3,2
100058565,35,3,2
100058602,30,3,2
100058632,31,3,2
100058661,27,3,2
100058679,35,3,2
100058716,26,3,2
100058726,25,3,2
100058735,28,3,2
100058740,42,3,2
100058749,39,3,2
100058770,31,3,2
100058785,27,3,2
100058790,30,3,2
100058896,29,3,2
100058902,25,3,2
100058964,27,3,2
100058980,32,3,2
100059017,33,3,2
100059026,28,3,2
100059061,29,3,2
100059113,39,3,2
100059260,29,3,2
100059271,25,3,2
100059412,32,3,2
100059451,36,3,2
100059681,28,3,2
100059694,26,3,2
100059728,42,3,2
100059779,26,3,2
100059800,26,3,2
100059802,26,3,2
100059819,32,3,2
100059871,36,3,2
100059964,41,3,2
100059968,26,3,2
100059991,32,3,2
100059997,44,3,2
100060014,33,3,2
100060033,26,3,2
100060072,29,3,2
100060077,36,3,2
100060094,33,3,2
100060115,25,3,2
100060119,33,3,2
100060225,31,3,2
100060286,29,3,2
100060339,29,3,2
100060348,30,3,2
100060363,36,3,2
100060391,27,3,2
100060401,31,3,2
100060442,32,3,2
100060542,28,3,2
100060635,33,3,2
100060650,33,3,2
100060679,30,3,2
100060693,27,3,2
100060695,38,3,2
100060712,25,3,2
100060713,31,3,2
100060726,25,3,2
100060894,26,3,2
100060904,25,3,2
100060906,27,3,2
100060938,31,3,2
100060981,28,3,2
100061087,27,3,2
100061110,40,3,2
100061113,27,3,2
100061147,41,3,2
100061158,29,3,2
100061163,31,3,2
100061165,28,3,2
100061180,26,3,2
100061276,28,3,2
100061300,27,3,2
100061320,37,3,2
100061356,28,3,2
100061393,29,3,2
100061436,26,3,2
100061444,27,3,2
100061448,29,3,2
100061508,29,3,2
100061562,31,3,2
100061567,32,3,2
100061572,31,3,2
100061580,25,3,2
100061593,30,3,2
100061600,29,3,2
100061633,28,3,2
100061683,28,3,2
100061729,30,3,2
100061730,29,3,2
100061742,32,3,2
100061790,38,3,2
100061826,28,3,2
100061872,32,3,2
100061942,30,3,2
100062001,41,3,2
100062157,32,3,2
100062162,34,3,2
100062171,38,3,2
100062174,44,3,2
100062185,33,3,2
100062200,26,3,2
100062214,32,3,2
100062215,44,3,2
100062237,39,3,2
100062380,44,3,2
100062413,39,3,2
100062424,35,3,2
100062436,32,3,2
100062479,44,3,2
100062507,41,3,2
100062509,36,3,2
100062511,31,3,2
100062512,27,3,2
100062529,42,3,2
100062643,33,3,2
100062708,29,3,2
100062746,43,3,2
100062761,25,3,2
100062764,29,3,2
100062777,34,3,2
100062800,41,3,2
100062804,34,3,2
100062864,34,3,2
100062890,32,3,2
100062921,28,3,2
100062930,31,3,2
100062953,40,3,2
100063004,31,3,2
100063052,27,3,2
100063080,28,3,2
100063087,39,3,2
100063113,34,3,2
100063122,30,3,2
100063134,34,3,2
100063146,30,3,2
100063162,25,3,2
100063175,25,3,2
100063179,26,3,2
100063223,31,3,2
100063227,38,3,2
100063264,26,3,2
100063267,32,3,2
100063402,39,3,2
100063439,33,3,2
100063483,31,3,2
100063492,29,3,2
100063541,30,3,2
100063548,26,3,2
100063552,33,3,2
100063557,30,3,2
100063560,32,3,2
100063591,25,3,2
100063675,28,3,2
100063692,31,3,2
100063715,28,3,2
100063824,28,3,2
100063945,37,3,2
100063988,44,3,2
100064055,28,3,2
100064113,33,3,2
100064122,32,3,2
100064142,33,3,2
100064174,31,3,2
100064283,33,3,2
100064291,37,3,2
100064308,41,3,2
100064387,25,3,2
100064398,37,3,2
100064410,26,3,2
100064459,25,3,2
100064539,29,3,2
100064568,28,3,2
100064616,30,3,2
100064686,30,3,2
100064740,29,3,2
100064756,36,3,2
100064912,29,3,2
100064963,28,3,2
100064970,30,3,2
100065041,43,3,2
100065096,35,3,2
100065139,32,3,2
100065174,30,3,2
100065200,30,3,2
100065202,38,3,2
100065257,26,3,2
100065308,27,3,2
100065328,34,3,2
100065340,29,3,2
100065361,30,3,2
100065384,27,3,2
100065428,31,3,2
100065446,40,3,2
100065464,25,3,2
100065529,32,3,2
100065614,29,3,2
100065642,26,3,2
100065653,26,3,2
100065659,36,3,2
100065662,31,3,2
100065691,32,3,2
100065692,28,3,2
100065703,40,3,2
100065776,36,3,2
100065806,34,3,2
100065930,25,3,2
100065986,31,3,2
100066013,28,3,2
100066039,33,3,2
100066041,27,3,2
100066067,35,3,2
100066083,35,3,2
100066098,35,3,2
100066131,29,3,2
100066200,25,3,2
100066222,31,3,2
100066243,26,3,2
100066252,29,3,2
100066258,29,3,2
100066283,38,3,2
100066290,32,3,2
100066317,29,3,2
100066338,27,3,2
100066435,32,3,2
100066484,35,3,2
100066509,28,3,2
100066555,40,3,2
100066571,34,3,2
100066576,28,3,2
100066634,38,3,2
100066635,28,3,2
100066655,32,3,2
100066685,25,3,2
100066734,27,3,2
100066736,40,3,2
100066792,29,3,2
100066793,42,3,2
100066877,41,3,2
100066885,33,3,2
100066913,27,3,2
100066928,34,3,2
100066957,41,3,2
100066969,26,3,2
100066971,32,3,2
100067050,29,3,2
100067068,28,3,2
100067103,25,3,2
100067116,26,3,2
100067125,42,3,2
100067197,40,3,2
100067208,36,3,2
100067209,25,3,2
100067339,29,3,2
100067347,32,3,2
100067380,30,3,2
100067402,25,3,2
100067464,42,3,2
100067492,36,3,2
100067555,30,3,2
100067606,27,3,2
100067640,29,3,2
100067721,41,3,2
100067750,32,3,2
100067775,25,3,2
100067803,33,3,2
100067828,40,3,2
100067840,33,3,2
100067889,28,3,2
100067930,30,3,2
100067945,29,3,2
100068000,25,3,2
100068011,33,3,2
100068023,37,3,2
100068068,29,3,2
100068128,29,3,2
100068131,31,3,2
100068200,37,3,2
100068203,32,3,2
100068221,42,3,2
100068234,29,3,2
100068248,30,3,2
100068281,26,3,2
100068287,37,3,2
100068300,40,3,2
100068359,30,3,2
100068363,31,3,2
100068461,28,3,2
100068462,25,3,2
100068568,27,3,2
100068571,35,3,2
100068578,25,3,2
100068617,32,3,2
100068681,43,3,2
100068682,25,3,2
100068762,27,3,2
100068804,28,3,2
100068875,38,3,2
100068882,25,3,2
100068969,34,3,2
100069001,31,3,2
100069124,30,3,2
100069194,25,3,2
100069368,34,3,2
100069529,26,3,2
100069568,36,3,2
100069581,34,3,2
100069598,33,3,2
100069602,33,3,2
100069626,29,3,2
100069633,44,3,2
100069639,29,3,2
100069787,26,3,2
100069792,31,3,2
100069800,33,3,2
100069809,35,3,2
100069855,32,3,2
100069888,35,3,2
100069980,26,3,2
100070000,26,3,2
100070012,25,3,2
100070032,28,3,2
100070039,26,3,2
100070046,33,3,2
100070058,33,3,2
100070179,40,3,2
100070191,40,3,2
100070238,35,3,2
100070268,29,3,2
100070323,25,3,2
100070339,27,3,2
100070375,35,3,2
100070383,28,3,2
100070442,28,3,2
100070454,38,3,2
100070532,40,3,2
100070554,27,3,2
100070556,42,3,2
100070557,31,3,2
100070590,27,3,2
100070593,32,3,2
100070606,28,3,2
100070677,37,3,2
100070744,27,3,2
100070776,26,3,2
100070825,30,3,2
100070837,33,3,2
100070854,31,3,2
100070902,31,3,2
100070993,27,3,2
100071008,25,3,2
100071065,30,3,2
100071149,32,3,2
100071179,27,3,2
100071185,27,3,2
100071266,39,3,2
100071378,29,3,2
100071412,32,3,2
100071430,32,3,2
100071447,27,3,2
100071556,43,3,2
100071569,25,3,2
100071624,32,3,2
100071647,34,3,2
100071671,41,3,2
100071677,27,3,2
100071679,36,3,2
100071690,27,3,2
100071733,29,3,2
100071737,33,3,2
100071798,32,3,2
100071837,29,3,2
100071871,35,3,2
100071891,37,3,2
100071952,35,3,2
100071962,25,3,2
100071989,29,3,2
100072025,29,3,2
100072033,30,3,2
100072096,32,3,2
100072112,28,3,2
100072135,26,3,2
100072158,31,3,2
100072167,25,3,2
100072183,33,3,2
100072231,31,3,2
100072237,30,3,2
100072278,25,3,2
100072291,44,3,2
100072302,32,3,2
100072332,31,3,2
100072429,26,3,2
100072433,27,3,2
100072438,25,3,2
100072462,30,3,2
100072466,25,3,2
100072525,28,3,2
100072526,44,3,2
100072533,33,3,2
100072554,25,3,2
100072565,26,3,2
100072585,25,3,2
100072755,29,3,2
100072757,28,3,2
100072777,34,3,2
100072830,28,3,2
100072855,32,3,2
100072868,33,3,2
100072915,36,3,2
100073019,29,3,2
100073035,32,3,2
100073058,38,3,2
100073075,29,3,2
100073090,42,3,2
100073098,31,3,2
100073111,26,3,2
100073150,26,3,2
100073155,25,3,2
100073175,28,3,2
100073280,26,3,2
100073382,32,3,2
100073442,39,3,2
100073458,34,3,2
100073494,38,3,2
100073496,29,3,2
100073507,28,3,2
100073582,28,3,2
100073650,30,3,2
100073683,31,3,2
100073780,25,3,2
100073798,42,3,2
100073857,28,3,2
100073942,32,3,2
100073961,31,3,2
100074007,25,3,2
100074073,32,3,2
100074126,29,3,2
100074137,25,3,2
100074143,30,3,2
100074162,33,3,2
100074175,39,3,2
100074275,36,3,2
100074276,26,3,2
100074290,28,3,2
100074305,26,3,2
100074318,37,3,2
100074369,31,3,2
100074403,26,3,2
100074435,44,3,2
100074438,40,3,2
100074473,33,3,2
100074487,30,3,2
100074504,34,3,2
100074536,32,3,2
100074604,26,3,2
100074649,43,3,2
100074654,28,3,2
100074695,31,3,2
100074721,25,3,2
100074740,33,3,2
100074806,36,3,2
100074814,34,3,2
100074944,27,3,2
100075031,31,3,2
100075100,31,3,2
100075235,39,3,2
100075332,44,3,2
100075347,38,3,2
100075365,28,3,2
100075409,25,3,2
100075528,29,3,2
100075624,31,3,2
100075647,29,3,2
100075669,29,3,2
100075670,30,3,2
100075676,29,3,2
100075695,40,3,2
100075813,27,3,2
100075886,42,3,2
100075900,25,3,2
100075956,39,3,2
100075991,39,3,2
100075994,26,3,2
100076008,36,3,2
100076010,31,3,2
100076023,36,3,2
100076054,35,3,2
100076061,29,3,2
100076081,44,3,2
100076181,29,3,2
100076410,33,3,2
100076431,29,3,2
100076484,34,3,2
100076511,41,3,2
100076520,32,3,2
100076522,32,3,2
100076574,33,3,2
100076589,39,3,2
100076620,38,3,2
100076670,29,3,2
100076687,31,3,2
100076696,33,3,2
100076728,43,3,2
100076788,28,3,2
100076833,28,3,2
100076841,33,3,2
100076853,27,3,2
100076855,32,3,2
100076867,29,3,2
100076873,40,3,2
100076880,29,3,2
100076903,27,3,2
100076946,25,3,2
100076959,34,3,2
100077076,26,3,2
100077089,25,3,2
100077104,27,3,2
100077134,41,3,2
100077187,26,3,2
100077221,29,3,2
100077226,25,3,2
100077283,25,3,2
100077289,33,3,2
100077294,25,3,2
100077296,26,3,2
100077349,33,3,2
100077371,40,3,2
100077400,34,3,2
100077484,32,3,2
100077486,26,3,2
100077494,30,3,2
100077574,36,3,2
100077600,28,3,2
100077624,31,3,2
100077632,35,3,2
100077641,36,3,2
100077647,31,3,2
100077690,37,3,2
100077729,28,3,2
100077748,43,3,2
100077755,43,3,2
100077774,28,3,2
100077783,28,3,2
100077791,27,3,2
100077811,26,3,2
100077818,33,3,2
100077828,32,3,2
100077866,33,3,2
100077894,33,3,2
100077949,28,3,2
100077992,35,3,2
100077999,26,3,2
100078003,29,3,2
100078090,31,3,2
100078164,34,3,2
100078188,34,3,2
100078192,28,3,2
100078204,34,3,2
100078235,32,3,2
100078254,32,3,2
100078259,25,3,2
100078315,26,3,2
100078321,28,3,2
100078376,28,3,2
100078567,29,3,2
100078598,39,3,2
100078639,27,3,2
100078675,43,3,2
100078684,39,3,2
100078711,33,3,2
100078735,44,3,2
100078779,28,3,2
100078805,25,3,2
100078808,30,3,2
100078893,32,3,2
100078911,34,3,2
100078929,25,3,2
100078935,40,3,2
100078944,29,3,2
100078974,25,3,2
100078983,44,3,2
100079139,36,3,2
100079147,28,3,2
100079180,34,3,2
100079276,28,3,2
100079290,40,3,2
100079300,42,3,2
100079327,31,3,2
100079460,41,3,2
100079500,32,3,2
100079509,30,3,2
100079531,41,3,2
100079546,30,3,2
100079585,27,3,2
100079632,27,3,2
100079637,38,3,2
100079692,42,3,2
100079694,34,3,2
100079739,29,3,2
100079743,40,3,2
100079758,31,3,2
100079778,35,3,2
100079828,25,3,2
100079838,37,3,2
100079858,35,3,2
100079880,25,3,2
100079952,34,3,2
100079959,31,3,2
100079989,27,3,2
100080029,26,3,2
100080043,32,3,2
100080047,35,3,2
100080058,31,3,2
100080061,28,3,2
100080149,29,3,2
100080151,29,3,2
100080176,33,3,2
100080220,34,3,2
100080228,35,3,2
100080348,29,3,2
100080353,26,3,2
100080369,33,3,2
100080385,27,3,2
100080404,26,3,2
100080445,25,3,2
100080448,25,3,2
100080472,35,3,2
100080492,32,3,2
100080531,34,3,2
100080637,29,3,2
100080641,31,3,2
100080697,25,3,2
100080774,30,3,2
100080812,29,3,2
100080814,27,3,2
100080823,26,3,2
100080852,27,3,2
100080933,32,3,2
100080958,37,3,2
100081025,27,3,2
100081030,33,3,2
100081068,33,3,2
100081089,39,3,2
100081092,27,3,2
100081120,33,3,2
100081123,41,3,2
100081129,32,3,2
100081172,39,3,2
100081226,26,3,2
100081242,29,3,2
100081259,27,3,2
100081265,31,3,2
100081348,38,3,2
100081463,30,3,2
100081564,37,3,2
100081570,43,3,2
100081604,30,3,2
100081641,25,3,2
100081677,34,3,2
100081707,26,3,2
100081715,36,3,2
100081747,36,3,2
100081779,28,3,2
100081810,27,3,2
100081824,25,3,2
100081832,44,3,2
100081915,33,3,2
100081931,36,3,2
100081948,32,3,2
100081963,35,3,2
100082037,30,3,2
100082076,27,3,2
100082122,34,3,2
100082140,30,3,2
100082150,28,3,2
100082228,25,3,2
100082285,25,3,2
100082373,38,3,2
100082407,34,3,2
100082518,43,3,2
100082523,39,3,2
100082572,30,3,2
100082593,37,3,2
100082625,34,3,2
100082633,26,3,2
100082642,26,3,2
100082685,32,3,2
100082699,29,3,2
100082740,35,3,2
100082760,38,3,2
100082766,31,3,2
100082767,28,3,2
100082853,25,3,2
100082860,27,3,2
100082884,30,3,2
100082943,34,3,2
100082973,38,3,2
100082980,25,3,2
100082982,31,3,2
100082991,29,3,2
100083035,41,3,2
100083082,38,3,2
100083115,27,3,2
100083130,28,3,2
100083235,30,3,2
100083271,32,3,2
100083341,26,3,2
100083377,25,3,2
100083438,34,3,2
100083448,32,3,2
100083456,26,3,2
100083538,27,3,2
100083577,43,3,2
100083695,42,3,2
100083700,29,3,2
100083712,27,3,2
100083769,35,3,2
100083826,33,3,2
100083877,27,3,2
100083894,36,3,2
100083895,29,3,2
100083910,28,3,2
100083936,30,3,2
100083974,33,3,2
100084045,33,3,2
100084053,30,3,2
100084089,42,3,2
100084099,34,3,2
100084137,33,3,2
100084141,32,3,2
100084144,37,3,2
100084188,43,3,2
100084305,31,3,2
100084331,29,3,2
100084424,30,3,2
100084425,40,3,2
100084433,26,3,2
100084513,27,3,2
100084523,38,3,2
100084530,28,3,2
100084538,31,3,2
100084547,37,3,2
100084550,32,3,2
100084625,28,3,2
100084651,31,3,2
100084655,25,3,2
100084713,33,3,2
100084720,31,3,2
100084746,36,3,2
100084817,33,3,2
100084861,34,3,2
100084873,30,3,2
100084941,29,3,2
100084991,29,3,2
100085000,41,3,2
100085010,32,3,2
100085049,37,3,2
100085068,26,3,2
100085098,31,3,2
100085114,30,3,2
100085215,26,3,2
100085234,32,3,2
100085284,28,3,2
100085363,37,3,2
100085377,32,3,2
100085384,28,3,2
100085388,31,3,2
100085396,33,3,2
100085417,28,3,2
100085480,31,3,2
100085498,35,3,2
100085533,25,3,2
100085537,36,3,2
100085550,36,3,2
100085578,38,3,2
100085602,28,3,2
100085616,33,3,2
100085625,30,3,2
100085679,30,3,2
100085699,25,3,2
100085745,42,3,2
100085776,34,3,2
100085785,27,3,2
100085812,27,3,2
100085902,33,3,2
100085913,28,3,2
100085925,31,3,2
100085936,36,3,2
100086091,37,3,2
100086163,30,3,2
100086169,31,3,2
100086200,26,3,2
100086263,27,3,2
100086279,30,3,2
100086280,27,3,2
100086371,42,3,2
100086432,26,3,2
100086445,38,3,2
100086488,25,3,2
100086548,25,3,2
100086593,33,3,2
100086599,27,3,2
100086617,29,3,2
100086628,29,3,2
100086639,26,3,2
100086701,31,3,2
100086703,29,3,2
100086783,33,3,2
100086869,31,3,2
100086889,31,3,2
100086902,40,3,2
100086938,26,3,2
100086948,34,3,2
100086966,33,3,2
100086967,28,3,2
100086972,32,3,2
100087023,29,3,2
100087037,25,3,2
100087042,30,3,2
100087106,28,3,2
100087186,27,3,2
100087195,29,3,2
100087228,28,3,2
100087295,33,3,2
100087335,44,3,2
100087493,29,3,2
100087629,28,3,2
100087668,27,3,2
100087731,27,3,2
100087768,34,3,2
100087843,43,3,2
100087883,29,3,2
100087969,31,3,2
100087975,30,3,2
100087982,36,3,2
100088007,25,3,2
100088044,34,3,2
100088112,27,3,2
100088124,29,3,2
100088134,32,3,2
100088161,29,3,2
100088246,25,3,2
100088312,29,3,2
100088347,33,3,2
100088499,37,3,2
100088533,34,3,2
100088570,36,3,2
100088656,35,3,2
100088659,37,3,2
100088729,37,3,2
100088740,40,3,2
100088747,37,3,2
100088751,27,3,2
100088763,37,3,2
100088801,27,3,2
100088809,34,3,2
100088812,34,3,2
100088840,32,3,2
100088842,33,3,2
100088846,43,3,2
100088860,29,3,2
100088872,30,3,2
100088917,32,3,2
100088919,32,3,2
100088977,28,3,2
100088985,33,3,2
100088992,26,3,2
100089007,39,3,2
100089047,33,3,2
100089082,28,3,2
100089125,35,3,2
100089150,36,3,2
100089155,25,3,2
100089365,35,3,2
100089379,39,3,2
100089468,43,3,2
100089480,27,3,2
100089487,38,3,2
100089491,27,3,2
100089524,39,3,2
100089597,37,3,2
100089613,29,3,2
100089619,25,3,2
100089637,28,3,2
100089648,28,3,2
100089664,39,3,2
100089688,28,3,2
100089709,25,3,2
100089723,25,3,2
100089748,34,3,2
100089751,33,3,2
100089760,35,3,2
100089772,28,3,2
100089791,34,3,2
100089835,26,3,2
100089838,29,3,2
100089883,27,3,2
100089884,32,3,2
100090082,38,3,2
100090106,36,3,2
100090167,25,3,2
100090185,35,3,2
100090234,25,3,2
100090245,38,3,2
100090393,34,3,2
100090461,26,3,2
100090611,43,3,2
100090628,25,3,2
100090657,28,3,2
100090659,26,3,2
100090669,33,3,2
100090674,29,3,2
100090697,34,3,2
100090740,29,3,2
100090778,28,3,2
100090845,25,3,2
100090936,40,3,2
100090963,40,3,2
100090967,38,3,2
100091081,34,3,2
100091091,37,3,2
100091101,38,3,2
100091178,33,3,2
100091192,29,3,2
100091199,25,3,2
100091300,41,3,2
100091414,32,3,2
100091427,30,3,2
100091490,30,3,2
100091510,38,3,2
100091541,29,3,2
100091554,42,3,2
100091555,26,3,2
100091571,30,3,2
100091584,28,3,2
100091589,42,3,2
100091653,32,3,2
100091658,30,3,2
100091722,27,3,2
100091784,32,3,2
100091817,26,3,2
100091820,34,3,2
100091874,30,3,2
100091903,38,3,2
100091908,38,3,2
100091911,35,3,2
100092005,26,3,2
100092009,36,3,2
100092022,34,3,2
100092080,29,3,2
100092083,30,3,2
100092090,36,3,2
100092109,30,3,2
100092116,32,3,2
100092254,32,3,2
100092285,27,3,2
100092334,28,3,2
100092406,39,3,2
100092447,26,3,2
100092450,33,3,2
100092452,27,3,2
100092499,25,3,2
100092520,31,3,2
100092535,44,3,2
100092540,29,3,2
100092553,30,3,2
100092567,32,3,2
100092588,28,3,2
100092610,25,3,2
100092666,27,3,2
100092691,36,3,2
100092693,27,3,2
100092708,29,3,2
100092731,35,3,2
100092766,33,3,2
100092872,34,3,2
100092917,32,3,2
100092938,41,3,2
100093132,25,3,2
100093206,27,3,2
100093249,32,3,2
100093266,30,3,2
100093269,29,3,2
100093270,27,3,2
100093287,27,3,2
100093341,29,3,2
100093431,30,3,2
100093506,40,3,2
100093554,32,3,2
100093613,25,3,2
100093634,31,3,2
100093667,43,3,2
100093711,32,3,2
100093727,29,3,2
100093731,28,3,2
100093771,29,3,2
100093860,39,3,2
100093866,35,3,2
100093868,28,3,2
100093874,36,3,2
100093896,28,3,2
100093907,28,3,2
100093921,27,3,2
100094011,25,3,2
100094065,25,3,2
100094079,29,3,2
